"Tempo [s]","Numero di Codici di Errore","Stato MIL","Stato Misfire","Stato del test del sistema di alimentazione","Stato del test dei componenti","Stato del monitoraggio dell'iniezione","Stato del test del catalizzatore","Heated Cat / Nox Monitor test status","Stato del test del sistema evaporativo","Secondary air sys test status","Stato test refrigerante aria condizionata","Stato test Sensore Ossigeno","Stato test Riscaldamento Sensore Ossigeno","Stato test Sistema EGR","Stato Sistema Carburante 1","Stato Sistema Carburante 2","Valore calcolato del carico","Temperatura refrigerante","Short Term Fuel Trim (Bank 1)","Long Term Fuel Trim (Bank 1)","Pressione collettore di entrata","Giri motore","Velocità veicolo","Timing Advance (Cyl. #1)","Temperatura aria di entrata","Rateo flusso d'aria (sensore MAF)","Absolute Throttle Position","Sensori ossigeno presenti","O2 Sensor Voltage B1S1","O2 Sensor fuel trim B1S1","O2 Sensor Voltage B1S2","O2 Sensor fuel trim B1S2","OBD conforme a","Tempo dall'avvio del motore","Distance since MIL activated","Commanded EGR","Commanded Evaporative Purge","Warm-ups since ECU reset","Distance since ECU reset","Barometric Pressure (absolute)","ECU voltage","Absolute Engine Load","Relative Throttle Position",
    2024-03-13 19:01:29.679,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,85.88235473632812,85.0,1.5625,5.46875,82.0,2177.5,52.0,28.5,18.0,17.920000076293945,32.54901885986328,3.0,840.0,0.78125,815.0,99.21875,6.0,0.10499999672174454,0.0,0.0,96.86274719238281,255.0,11616.0,98.0,13.925999641418457,65.88235473632812,16.47058868408203,
    2024-03-13 19:01:31.696,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,73.33333587646484,85.0,0.78125,2.34375,79.0,2243.25,54.0,29.0,18.0,16.59000015258789,30.58823585510254,3.0,105.0,5.46875,810.0,99.21875,6.0,0.10499999672174454,0.0,41.960784912109375,90.19607543945312,255.0,11616.0,98.0,13.925999641418457,56.47058868408203,13.72549057006836,
    2024-03-13 19:01:33.745,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,52.156864166259766,85.0,4.6875,2.34375,62.0,2258.0,54.0,33.0,18.0,15.640000343322754,28.235294342041016,3.0,790.0,0.0,810.0,99.21875,6.0,0.10499999672174454,0.0,50.98039245605469,55.686275482177734,255.0,11616.0,98.0,13.925999641418457,40.7843132019043,9.803921699523926,
    2024-03-13 19:01:36.053,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,72.94117736816406,85.0,0.0,4.6875,83.0,2210.75,53.0,46.0,18.0,11.489999771118164,26.66666603088379,3.0,835.0,0.0,805.0,99.21875,6.0,0.10499999672174454,0.0,50.98039245605469,77.64705657958984,255.0,11616.0,98.0,13.96500015258789,49.01960754394531,11.372549057006836,
    2024-03-13 19:01:38.206,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,74.90196228027344,85.0,-3.125,3.125,75.0,2162.75,52.0,26.0,17.0,17.190000534057617,32.54901885986328,3.0,95.0,2.34375,800.0,99.21875,6.0,0.10499999672174454,0.0,0.0,96.47058868408203,255.0,11616.0,98.0,13.925999641418457,61.17647171020508,14.901960372924805,
    2024-03-13 19:01:40.430,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,80.78431701660156,85.0,-3.90625,5.46875,80.0,2190.75,53.0,29.0,17.0,17.190000534057617,32.156864166259766,3.0,360.0,-2.34375,795.0,99.21875,6.0,0.10805555433034897,0.0,0.0,97.64705657958984,255.0,11616.0,98.0,13.925999641418457,63.13725662231445,15.29411792755127,
    2024-03-13 19:01:42.894,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,57.64706039428711,85.0,-1.5625,2.34375,77.0,2212.25,53.0,35.0,17.0,12.890000343322754,26.66666603088379,3.0,810.0,3.125,790.0,99.21875,6.0,0.10805555433034897,0.0,53.33333206176758,0.0,255.0,11616.0,98.0,13.944999694824219,42.74509811401367,10.196078300476074,
    2024-03-13 19:01:45.074,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,70.19607543945312,85.0,-2.34375,2.34375,71.0,2160.5,52.0,30.0,17.0,17.190000534057617,32.54901885986328,3.0,700.0,-2.34375,785.0,99.21875,6.0,0.10805555433034897,0.0,0.0,0.0,255.0,11616.0,98.0,13.944999694824219,60.39215850830078,14.901960372924805,
    2024-03-13 19:01:47.197,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,55.29411697387695,87.0,-3.125,2.34375,57.0,2186.0,53.0,41.5,17.0,12.970000267028809,27.45098114013672,3.0,430.0,3.125,780.0,99.21875,6.0,0.10805555433034897,0.0,53.33333206176758,0.0,255.0,11616.0,98.0,13.944999694824219,42.74509811401367,10.196078300476074,
    2024-03-13 19:01:49.330,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,70.5882339477539,87.0,-0.78125,2.34375,69.0,2111.0,52.0,51.5,17.0,8.619999885559082,24.705883026123047,3.0,640.0,-5.46875,775.0,99.21875,6.0,0.10805555433034897,0.0,53.33333206176758,0.0,255.0,11616.0,98.0,13.944999694824219,54.117645263671875,12.941176414489746,
    2024-03-13 19:01:51.537,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,54.117645263671875,87.0,1.5625,1.5625,81.0,2055.5,50.0,44.5,17.0,11.119999885559082,26.27450942993164,3.0,855.0,-2.34375,770.0,99.21875,6.0,0.11166666448116302,0.0,53.33333206176758,0.0,255.0,11616.0,98.0,13.944999694824219,40.39215850830078,9.411765098571777,
    2024-03-13 19:01:53.697,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,51.3725471496582,87.0,-2.34375,1.5625,63.0,1985.75,48.0,36.0,17.0,12.5,26.27450942993164,3.0,835.0,-3.90625,760.0,99.21875,6.0,0.11166666448116302,0.0,48.6274528503418,0.0,255.0,11616.0,98.0,13.984000205993652,38.82352828979492,8.627450942993164,
    2024-03-13 19:01:55.885,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,24.705883026123047,87.0,1.5625,0.78125,35.0,1915.25,46.0,44.0,17.0,9.199999809265137,25.098039627075195,3.0,870.0,-2.34375,755.0,99.21875,6.0,0.11166666448116302,0.0,40.0,0.0,255.0,11616.0,98.0,13.984000205993652,18.823530197143555,3.9215686321258545,
    2024-03-13 19:01:58.190,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,12.941176414489746,87.0,2.34375,0.78125,31.0,1783.75,44.0,51.0,17.0,2.569999933242798,16.86274528503418,3.0,40.0,0.0,740.0,99.21875,6.0,0.11166666448116302,0.0,0.0,0.0,255.0,11616.0,98.0,13.984000205993652,9.803921699523926,0.0,
    2024-03-13 19:02:00.361,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,20.784313201904297,87.0,-3.90625,0.0,31.0,1634.75,40.0,42.5,17.0,2.049999952316284,16.86274528503418,3.0,35.0,0.0,730.0,99.21875,6.0,0.11166666448116302,0.0,0.0,0.0,255.0,11616.0,98.0,13.437999725341797,14.901960372924805,0.0,
    2024-03-13 19:02:02.409,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.52941131591797,87.0,0.78125,-2.34375,33.0,896.5,37.0,11.5,18.0,2.2699999809265137,16.86274528503418,3.0,815.0,-3.90625,725.0,99.21875,6.0,0.11166666448116302,0.0,0.0,0.0,255.0,11616.0,98.0,13.437999725341797,18.039215087890625,0.0,
    2024-03-13 19:02:04.839,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,32.54901885986328,87.0,2.34375,0.0,69.0,938.25,30.0,11.0,18.0,2.1500000953674316,16.86274528503418,3.0,735.0,-0.78125,715.0,99.21875,6.0,0.11527777463197708,0.0,10.980392456054688,2.745098114013672,255.0,11616.0,98.0,13.925999641418457,20.39215660095215,3.529411792755127,
    2024-03-13 19:02:07.027,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,28.627450942993164,87.0,2.34375,0.78125,43.0,1535.75,26.0,25.5,18.0,10.609999656677246,26.27450942993164,3.0,795.0,2.34375,705.0,99.21875,6.0,0.11527777463197708,0.0,21.960784912109375,7.843137264251709,255.0,11616.0,98.0,13.984000205993652,23.52941131591797,4.313725471496582,
    2024-03-13 19:02:09.177,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,96.47058868408203,87.0,0.0,4.6875,95.0,1732.5,29.0,36.5,18.0,11.859999656677246,27.45098114013672,3.0,760.0,-2.34375,700.0,99.21875,6.0,0.11527777463197708,0.0,21.960784912109375,96.47058868408203,255.0,11616.0,98.0,13.925999641418457,73.7254867553711,22.352941513061523,
    2024-03-13 19:02:11.325,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,94.11764526367188,88.0,0.0,7.03125,91.0,2112.5,36.0,24.5,18.0,22.09000015258789,42.74509811401367,3.0,900.0,0.0,865.0,99.21875,6.0,0.11527777463197708,0.0,0.0,38.431373596191406,255.0,11616.0,98.0,13.925999641418457,72.94117736816406,25.882352828979492,
    2024-03-13 19:02:13.452,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,93.7254867553711,88.0,4.6875,0.0,26.0,2670.75,45.0,29.5,17.0,24.209999084472656,38.039215087890625,3.0,810.0,-1.5625,870.0,99.21875,6.0,0.11527777463197708,0.0,0.0,60.7843132019043,255.0,11616.0,98.0,13.944999694824219,71.76470947265625,26.66666603088379,
    2024-03-13 19:02:15.732,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,80.0,88.0,-3.125,2.34375,74.0,2683.0,52.0,26.0,17.0,2.890000104904175,22.352941513061523,3.0,30.0,3.90625,855.0,99.21875,6.0,0.11833333224058151,0.0,41.960784912109375,11.764705657958984,255.0,11616.0,98.0,13.944999694824219,66.2745132446289,17.254901885986328,
    2024-03-13 19:02:17.891,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,50.588233947753906,88.0,5.46875,0.78125,61.0,2209.5,53.0,41.0,17.0,12.579999923706055,27.45098114013672,3.0,140.0,3.90625,825.0,99.21875,6.0,0.11833333224058151,0.0,53.33333206176758,19.60784339904785,255.0,11616.0,98.0,13.944999694824219,39.2156867980957,9.411765098571777,
    2024-03-13 19:02:20.120,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,11.764705657958984,88.0,0.0,0.0,23.0,2253.0,54.0,46.5,17.0,11.489999771118164,27.45098114013672,3.0,75.0,6.25,810.0,99.21875,6.0,0.11833333224058151,0.0,53.33333206176758,0.0,255.0,11617.0,98.0,13.984000205993652,9.803921699523926,0.0,
    2024-03-13 19:02:22.343,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,48.235294342041016,88.0,-1.5625,0.78125,62.0,1300.75,54.0,29.5,17.0,3.890000104904175,20.0,3.0,860.0,-2.34375,810.0,99.21875,6.0,0.11833333224058151,0.0,26.66666603088379,5.490196228027344,255.0,11617.0,98.0,13.96500015258789,33.33333206176758,7.058823585510254,
    2024-03-13 19:02:24.567,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,64.31372833251953,88.0,-3.125,1.5625,70.0,1761.5,50.0,35.0,17.0,12.100000381469727,28.627450942993164,3.0,745.0,-3.125,790.0,99.21875,6.0,0.11833333224058151,0.0,26.66666603088379,30.19607925415039,255.0,11617.0,98.0,13.944999694824219,49.01960754394531,10.196078300476074,
    2024-03-13 19:02:26.763,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,66.66666412353516,88.0,2.34375,1.5625,74.0,1802.75,51.0,33.5,17.0,10.829999923706055,26.66666603088379,3.0,825.0,-1.5625,780.0,99.21875,6.0,0.11833333224058151,0.0,30.980392456054688,0.0,255.0,11617.0,98.0,13.944999694824219,49.80392074584961,10.588234901428223,
    2024-03-13 19:02:28.916,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,63.92156982421875,88.0,0.0,2.34375,65.0,1822.75,52.0,28.5,17.0,14.079999923706055,30.58823585510254,3.0,780.0,-3.125,770.0,99.21875,6.0,0.12166666984558105,0.0,21.960784912109375,0.0,255.0,11617.0,98.0,13.944999694824219,51.764705657958984,12.15686321258545,
    2024-03-13 19:02:31.091,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,40.39215850830078,88.0,1.5625,0.78125,51.0,1869.0,54.0,46.5,17.0,7.630000114440918,23.921567916870117,3.0,820.0,2.34375,770.0,99.21875,6.0,0.12166666984558105,0.0,35.29411697387695,0.0,255.0,11617.0,98.0,13.96500015258789,30.980392456054688,6.666666507720947,
    2024-03-13 19:02:33.527,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,61.568626403808594,88.0,-3.125,1.5625,68.0,1811.25,52.0,45.0,17.0,8.680000305175781,24.705883026123047,3.0,810.0,-1.5625,760.0,99.21875,6.0,0.12166666984558105,0.0,30.980392456054688,0.0,255.0,11617.0,98.0,13.96500015258789,46.27450942993164,9.803921699523926,
    2024-03-13 19:02:35.725,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,46.66666793823242,88.0,-3.125,0.78125,56.0,1803.25,52.0,35.0,17.0,10.539999961853027,26.27450942993164,3.0,490.0,3.125,755.0,99.21875,6.0,0.12166666984558105,0.0,30.980392456054688,0.0,255.0,11617.0,98.0,13.984000205993652,35.29411697387695,7.450980186462402,
    2024-03-13 19:02:37.865,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,48.235294342041016,88.0,-2.34375,0.0,57.0,1777.0,51.0,41.0,17.0,8.119999885559082,24.3137264251709,3.0,820.0,-2.34375,750.0,99.21875,6.0,0.12166666984558105,0.0,30.980392456054688,0.0,255.0,11617.0,98.0,13.984000205993652,36.07843017578125,7.450980186462402,
    2024-03-13 19:02:40.214,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,29.019607543945312,88.0,2.34375,0.0,52.0,1738.25,50.0,39.5,17.0,7.989999771118164,23.921567916870117,3.0,720.0,3.125,745.0,99.21875,6.0,0.12527777254581451,0.0,26.66666603088379,0.0,255.0,11617.0,98.0,13.984000205993652,21.960784912109375,4.313725471496582,
    2024-03-13 19:02:42.219,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,47.05882263183594,88.0,-1.5625,0.0,54.0,1700.75,49.0,38.0,17.0,8.300000190734863,24.3137264251709,3.0,800.0,-2.34375,740.0,99.21875,6.0,0.12527777254581451,0.0,21.960784912109375,5.882352828979492,255.0,11617.0,98.0,13.984000205993652,35.29411697387695,7.058823585510254,
    2024-03-13 19:02:44.383,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,23.921567916870117,88.0,5.46875,0.0,38.0,1701.25,49.0,42.0,17.0,5.440000057220459,16.86274528503418,3.0,875.0,-2.34375,740.0,99.21875,6.0,0.12527777254581451,0.0,0.0,0.0,255.0,11617.0,98.0,13.984000205993652,14.509803771972656,2.3529412746429443,
    2024-03-13 19:02:46.702,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,60.0,88.0,4.6875,1.5625,78.0,1625.25,47.0,42.5,17.0,6.139999866485596,22.745098114013672,3.0,335.0,2.34375,730.0,99.21875,6.0,0.12527777254581451,0.0,15.29411792755127,6.666666507720947,255.0,11617.0,98.0,13.96500015258789,41.568626403808594,7.843137264251709,
    2024-03-13 19:02:48.742,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,89.4117660522461,88.0,3.90625,4.6875,84.0,1641.75,47.0,23.0,17.0,13.050000190734863,30.58823585510254,3.0,105.0,2.34375,730.0,99.21875,6.0,0.12527777254581451,0.0,0.0,92.94117736816406,255.0,11617.0,98.0,13.96500015258789,67.05882263183594,16.078432083129883,
    2024-03-13 19:02:51.051,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,50.19607925415039,88.0,5.46875,0.0,61.0,1779.5,50.0,31.5,17.0,9.600000381469727,25.098039627075195,3.0,795.0,1.5625,730.0,99.21875,6.0,0.12527777254581451,0.0,35.29411697387695,31.764705657958984,255.0,11617.0,98.0,13.984000205993652,38.039215087890625,7.843137264251709,
    2024-03-13 19:02:53.226,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,57.25490188598633,88.0,3.90625,1.5625,67.0,1860.75,53.0,38.5,17.0,10.470000267028809,26.27450942993164,3.0,760.0,-0.78125,730.0,99.21875,6.0,0.12861111760139465,0.0,40.0,55.29411697387695,255.0,11617.0,98.0,13.925999641418457,43.52941131591797,9.411765098571777,
    2024-03-13 19:02:55.402,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,55.29411697387695,88.0,0.0,0.0,65.0,1937.0,56.0,42.0,17.0,10.40999984741211,26.27450942993164,3.0,385.0,-1.5625,730.0,99.21875,6.0,0.12861111760139465,0.0,48.6274528503418,54.509803771972656,255.0,11617.0,98.0,13.925999641418457,42.35293960571289,9.411765098571777,
    2024-03-13 19:02:57.700,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,56.47058868408203,88.0,0.0,0.78125,69.0,2004.5,57.0,45.0,17.0,10.470000267028809,26.27450942993164,3.0,735.0,-0.78125,730.0,99.21875,6.0,0.12861111760139465,0.0,53.33333206176758,55.686275482177734,255.0,11617.0,98.0,13.96500015258789,42.35293960571289,9.411765098571777,
    2024-03-13 19:02:59.886,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,47.45098114013672,89.0,-2.34375,0.0,57.0,2072.0,59.0,43.0,17.0,10.270000457763672,25.490196228027344,3.0,250.0,-2.34375,730.0,99.21875,6.0,0.12861111760139465,0.0,53.33333206176758,45.490196228027344,255.0,11617.0,98.0,13.96500015258789,37.25490188598633,8.627450942993164,
    2024-03-13 19:03:02.194,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,10.588234901428223,89.0,0.0,0.0,18.0,2111.0,61.0,53.5,17.0,2.569999933242798,16.86274528503418,3.0,20.0,0.0,735.0,99.21875,6.0,0.12861111760139465,0.0,0.0,0.0,255.0,11617.0,98.0,14.02299976348877,8.235294342041016,0.0,
    2024-03-13 19:03:04.247,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,10.980392456054688,89.0,0.0,0.0,20.0,1993.0,58.0,26.0,17.0,2.0999999046325684,16.86274528503418,3.0,0.0,0.0,730.0,99.21875,6.0,0.1319444477558136,0.0,0.0,0.0,255.0,11617.0,98.0,14.02299976348877,8.235294342041016,0.0,
    2024-03-13 19:03:06.402,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,12.15686321258545,89.0,0.0,0.0,21.0,1814.5,53.0,24.0,17.0,2.049999952316284,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.1319444477558136,0.0,0.0,0.0,255.0,11617.0,98.0,13.984000205993652,9.019607543945312,0.0,
    2024-03-13 19:03:08.846,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,13.333333015441895,89.0,0.0,0.0,20.0,1678.0,49.0,22.5,17.0,2.009999990463257,17.254901885986328,3.0,0.0,0.0,0.0,99.21875,6.0,0.1319444477558136,0.0,0.0,3.1372549533843994,255.0,11617.0,98.0,13.984000205993652,14.901960372924805,3.1372549533843994,
    2024-03-13 19:03:10.884,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,14.509803771972656,89.0,3.125,0.0,32.0,1576.75,46.0,21.5,17.0,2.0299999713897705,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.1319444477558136,0.0,0.0,0.0,255.0,11617.0,98.0,13.984000205993652,10.196078300476074,0.0,
    2024-03-13 19:03:13.019,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,28.627450942993164,88.0,-1.5625,0.0,31.0,1464.25,43.0,41.5,17.0,4.489999771118164,21.176469802856445,3.0,625.0,-2.34375,90.0,99.21875,6.0,0.1319444477558136,0.0,13.333333015441895,0.0,255.0,11617.0,98.0,13.944999694824219,23.13725471496582,4.313725471496582,
    2024-03-13 19:03:15.241,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,29.41176414489746,88.0,-1.5625,0.0,38.0,1469.0,43.0,44.5,17.0,2.859999895095825,18.823530197143555,3.0,830.0,-3.125,105.0,99.21875,6.0,0.1319444477558136,0.0,13.333333015441895,0.0,255.0,11617.0,98.0,13.984000205993652,21.568628311157227,3.9215686321258545,
    2024-03-13 19:03:17.312,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,72.1568603515625,88.0,0.78125,-0.78125,68.0,1441.75,42.0,28.5,17.0,10.069999694824219,26.66666603088379,3.0,840.0,-2.34375,125.0,99.21875,6.0,0.13527777791023254,0.0,13.333333015441895,0.0,255.0,11617.0,98.0,13.984000205993652,54.509803771972656,9.803921699523926,
    2024-03-13 19:03:19.510,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,64.70587921142578,88.0,-1.5625,1.5625,65.0,1518.25,44.0,26.5,17.0,9.729999542236328,25.490196228027344,3.0,70.0,2.34375,145.0,99.21875,6.0,0.13527777791023254,0.0,13.333333015441895,0.0,255.0,11617.0,98.0,13.984000205993652,48.235294342041016,9.019607543945312,
    2024-03-13 19:03:21.643,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,51.3725471496582,88.0,2.34375,0.0,56.0,1627.0,46.0,29.0,17.0,9.9399995803833,25.490196228027344,3.0,795.0,-3.125,155.0,99.21875,6.0,0.13527777791023254,0.0,17.647058486938477,0.0,255.0,11617.0,98.0,13.96500015258789,38.82352828979492,7.450980186462402,
    2024-03-13 19:03:23.827,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,50.588233947753906,88.0,-2.34375,0.0,49.0,1690.75,49.0,35.5,17.0,9.199999809265137,25.098039627075195,3.0,815.0,4.6875,160.0,99.21875,6.0,0.13527777791023254,0.0,21.960784912109375,0.0,255.0,11617.0,98.0,13.96500015258789,41.17647171020508,8.235294342041016,
    2024-03-13 19:03:26.092,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,37.25490188598633,88.0,-3.90625,0.0,52.0,1741.25,50.0,50.0,17.0,4.690000057220459,20.39215660095215,3.0,845.0,-3.125,165.0,99.21875,6.0,0.13527777791023254,0.0,17.647058486938477,0.0,255.0,11617.0,98.0,14.02299976348877,21.568628311157227,4.313725471496582,
    2024-03-13 19:03:28.203,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,12.549019813537598,88.0,0.0,0.0,20.0,1710.5,50.0,40.0,17.0,6.960000038146973,22.745098114013672,3.0,830.0,2.34375,170.0,99.21875,6.0,0.13527777791023254,0.0,0.0,0.0,255.0,11617.0,98.0,13.984000205993652,9.411765098571777,0.0,
    2024-03-13 19:03:30.495,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,13.333333015441895,88.0,0.0,0.0,21.0,1644.0,48.0,34.0,17.0,3.009999990463257,19.215686798095703,3.0,55.0,5.46875,15.0,99.21875,6.0,0.1388888955116272,0.0,0.0,0.0,255.0,11617.0,98.0,14.003999710083008,10.196078300476074,0.0,
    2024-03-13 19:03:32.656,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,14.509803771972656,88.0,0.0,0.0,23.0,1549.5,45.0,21.0,17.0,2.049999952316284,16.86274528503418,3.0,0.0,0.0,0.0,99.21875,6.0,0.1388888955116272,0.0,0.0,0.0,255.0,11618.0,98.0,14.003999710083008,10.980392456054688,0.0,
    2024-03-13 19:03:34.823,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,4.0,0.0,24.705883026123047,88.0,0.78125,-2.34375,34.0,1312.0,38.0,17.0,17.0,2.049999952316284,16.86274528503418,3.0,810.0,-4.6875,65.0,99.21875,6.0,0.1388888955116272,0.0,0.0,0.0,255.0,11618.0,98.0,13.944999694824219,19.215686798095703,0.0,
    2024-03-13 19:03:37.102,0.0,0.0,1.0,1.0,1.0,0.0,256.0,0.0,0.0,0.0,0.0,256.0,256.0,256.0,2.0,0.0,16.47058868408203,88.0,-3.125,0.0,25.0,843.75,30.0,13.0,17.0,2.0999999046325684,16.86274528503418,3.0,60.0,-2.34375,95.0,99.21875,6.0,0.1388888955116272,0.0,0.0,0.0,255.0,11618.0,98.0,13.788999557495117,12.549019813537598,0.0,
